virus_strain	serum_strain	serum_id	source	titer
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	9	monovalent	11
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	11	monovalent	12
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	16	monovalent	20
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	18	monovalent	29
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	21	monovalent	13
DENV4/THAILAND/D85052/1985	DENV3/INDONESIA/SLEMANDELTA30/1978	25	monovalent	13
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	36	monovalent	275
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	38	monovalent	42
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	43	monovalent	184
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	45	monovalent	21
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	51	monovalent	41
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	53	monovalent	12
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	58	monovalent	72
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	66	monovalent	16
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	67	monovalent	28
DENV4/THAILAND/D85052/1985	DENV4/DOMINICA/814669DELTA30/1981	68	monovalent	33
DENV1/BOLIVIA/FSB3363/2010	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	89
DENV1/BOLIVIA/FSB3363/2010	DENV1/PERU/IQT6152/2000	1	agm_3mo	386
DENV1/BOLIVIA/FSB3363/2010	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	17
DENV1/BOLIVIA/FSB3363/2010	DENV1/MYANMAR/61117/2005	1	agm_3mo	109
DENV1/BOLIVIA/FSB3363/2010	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	14
DENV1/MYANMAR/61117/2005	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	389
DENV1/MYANMAR/61117/2005	DENV2/VIETNAM/AC20/2003	1	agm_3mo	10
DENV1/MYANMAR/61117/2005	DENV1/PERU/IQT6152/2000	1	agm_3mo	1194
DENV1/MYANMAR/61117/2005	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	64
DENV1/MYANMAR/61117/2005	DENV1/MYANMAR/61117/2005	1	agm_3mo	375
DENV1/CAMBODIA/BIDV1991/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	106
DENV1/CAMBODIA/BIDV1991/2003	DENV1/PERU/IQT6152/2000	1	agm_3mo	462
DENV1/CAMBODIA/BIDV1991/2003	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	17
DENV1/CAMBODIA/BIDV1991/2003	DENV1/MYANMAR/61117/2005	1	agm_3mo	119
DENV1/CAMBODIA/BIDV1995/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	11
DENV1/CAMBODIA/BIDV1995/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	166
DENV1/CAMBODIA/BIDV1995/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	50
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/PERU/IQT6152/2000	1	agm_3mo	139
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	13
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/MYANMAR/61117/2005	1	agm_3mo	50
DENV1/PERU/IQT6152/2000	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	24
DENV1/PERU/IQT6152/2000	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	355
DENV1/PERU/IQT6152/2000	DENV2/VIETNAM/AC20/2003	1	agm_3mo	43
DENV1/PERU/IQT6152/2000	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	35
DENV1/PERU/IQT6152/2000	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	81
DENV1/PERU/IQT6152/2000	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	19
DENV1/PERU/IQT6152/2000	DENV3/FIJI/29472/1992	1	agm_3mo	43
DENV1/PERU/IQT6152/2000	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	15
DENV1/PERU/IQT6152/2000	DENV4/INDONESIA/AC36/1973	1	agm_3mo	14
DENV1/PUERTO_RICO/BIDV852/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	117
DENV1/PUERTO_RICO/BIDV852/2006	DENV1/MYANMAR/61117/2005	1	agm_3mo	98
DENV1/THAILAND/16007/1964	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	26
DENV1/THAILAND/16007/1964	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	414
DENV1/THAILAND/16007/1964	DENV2/VIETNAM/AC20/2003	1	agm_3mo	17
DENV1/THAILAND/16007/1964	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	15
DENV1/THAILAND/16007/1964	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	27
DENV1/THAILAND/16007/1964	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	11
DENV1/THAILAND/16007/1964	DENV3/FIJI/29472/1992	1	agm_3mo	22
DENV1/THAILAND/16007/1964	DENV1/PERU/IQT6152/2000	1	agm_3mo	2123
DENV1/THAILAND/16007/1964	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	75
DENV1/THAILAND/16007/1964	DENV1/MYANMAR/61117/2005	1	agm_3mo	381
DENV1/THAILAND/16007/1964	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	11
DENV1/VENEZUELA/OBT1298/2000	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	78
DENV1/VENEZUELA/OBT1298/2000	DENV1/PERU/IQT6152/2000	1	agm_3mo	334
DENV1/VENEZUELA/OBT1298/2000	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	16
DENV1/VENEZUELA/OBT1298/2000	DENV1/MYANMAR/61117/2005	1	agm_3mo	49
DENV1/VIETNAM/BIDV1937/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	350
DENV1/VIETNAM/BIDV1937/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	11
DENV1/VIETNAM/BIDV1937/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV1/VIETNAM/BIDV1937/2008	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	10
DENV1/VIETNAM/BIDV1937/2008	DENV3/FIJI/29472/1992	1	agm_3mo	11
DENV1/VIETNAM/BIDV1937/2008	DENV1/PERU/IQT6152/2000	1	agm_3mo	343
DENV1/VIETNAM/BIDV1937/2008	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	20
DENV1/VIETNAM/BIDV1937/2008	DENV1/MYANMAR/61117/2005	1	agm_3mo	118
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/AC20/2003	1	agm_3mo	25
DENV2/BRAZIL/BR161/2004	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	53
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	618
DENV2/BRAZIL/BR161/2004	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	20
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/AC20/2003	1	agm_3mo	16
DENV2/CAMBODIA/D2T0601085/2009	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	31
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	197
DENV2/CAMBODIA/D2T0601085/2009	DENV1/PERU/IQT6152/2000	1	agm_3mo	17
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/AC20/2003	1	agm_3mo	12
DENV2/CAMBODIA/BIDV3924/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	15
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	205
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/AC20/2003	1	agm_3mo	10
DENV2/CAMBODIA/BIDV4265/2007	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	24
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	301
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/AC20/2003	1	agm_3mo	29
DENV2/GUYANA/08221/2000	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	74
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	265
DENV2/GUYANA/08221/2000	DENV1/PERU/IQT6152/2000	1	agm_3mo	10
DENV2/GUYANA/08221/2000	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	28
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	14
DENV2/INDIA/742295/1974	DENV2/VIETNAM/AC20/2003	1	agm_3mo	18
DENV2/INDIA/742295/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	65
DENV2/INDIA/742295/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	509
DENV2/INDIA/742295/1974	DENV1/PERU/IQT6152/2000	1	agm_3mo	13
DENV2/INDIA/742295/1974	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	20
DENV2/INDIA/742295/1974	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	20
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/AC20/2003	1	agm_3mo	23
DENV2/MALAYSIA/DKD811/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	37
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	256
DENV2/MALAYSIA/DKD811/2008	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	31
DENV2/MALAYSIA/DKD811/2008	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	11
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/AC20/2003	1	agm_3mo	71
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV1/PERU/IQT6152/2000	1	agm_3mo	11
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	12
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	16
DENV2/NICARAGUA/BIDV533/2005	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	11
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/AC20/2003	1	agm_3mo	19
DENV2/NICARAGUA/BIDV533/2005	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	85
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	465
DENV2/NICARAGUA/BIDV533/2005	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	22
DENV2/NICARAGUA/BIDV533/2005	DENV1/PERU/IQT6152/2000	1	agm_3mo	10
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	22
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/AC20/2003	1	agm_3mo	30
DENV2/NICARAGUA/BIDV571/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	59
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	431
DENV2/NICARAGUA/BIDV571/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	19
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	14
DENV2/PERU/IQT2913/1996	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	14
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/AC20/2003	1	agm_3mo	50
DENV2/PERU/IQT2913/1996	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	81
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	419
DENV2/PERU/IQT2913/1996	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	32
DENV2/PERU/IQT2913/1996	DENV1/PERU/IQT6152/2000	1	agm_3mo	34
DENV2/SENEGAL/0674/1970	DENV2/VIETNAM/AC20/2003	1	agm_3mo	35
DENV2/SENEGAL/0674/1970	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	62
DENV2/SENEGAL/0674/1970	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	125
DENV2/SENEGAL/0674/1970	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	39
DENV2/SENEGAL/0674/1970	DENV1/PERU/IQT6152/2000	1	agm_3mo	101
DENV2/SENEGAL/0674/1970	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	13
DENV2/SENEGAL/0674/1970	DENV1/MYANMAR/61117/2005	1	agm_3mo	30
DENV2/SENEGAL/0674/1970	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	36
DENV2/SENEGAL/0674/1970	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	19
DENV2/SENEGAL/0674/1970	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	12
DENV2/SENEGAL/0674/1970	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	23
DENV2/SENEGAL/0674/1970	DENV4/MALAYSIA/P731120/1973	1	agm_3mo	11
DENV2/SENEGAL/0674/1970	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	12
DENV2/TONGA/DELTA30/1974	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	12
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/AC20/2003	1	agm_3mo	62
DENV2/TONGA/DELTA30/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	66
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	446
DENV2/TONGA/DELTA30/1974	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	29
DENV2/TONGA/DELTA30/1974	DENV1/PERU/IQT6152/2000	1	agm_3mo	24
DENV2/TONGA/DELTA30/1974	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	32
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	21
DENV2/TONGA/DELTA30/1974	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	11
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/AC20/2003	1	agm_3mo	31
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	1178
DENV2/VIETNAM/BIDV735/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	35
DENV2/VIETNAM/BIDV735/2006	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	19
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	12
DENV2/VIETNAM/AC21/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	15
DENV2/VIETNAM/AC21/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	13
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC20/2003	1	agm_3mo	149
DENV2/VIETNAM/AC21/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	422
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	10455
DENV2/VIETNAM/AC21/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	126
DENV2/VIETNAM/AC21/2003	DENV3/FIJI/29472/1992	1	agm_3mo	14
DENV2/VIETNAM/AC21/2003	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	13
DENV2/VIETNAM/AC21/2003	DENV1/PERU/IQT6152/2000	1	agm_3mo	76
DENV2/VIETNAM/AC21/2003	DENV1/BOLIVIA/FSB3363/2010	1	agm_3mo	10
DENV2/VIETNAM/AC21/2003	DENV1/MYANMAR/61117/2005	1	agm_3mo	14
DENV2/VIETNAM/AC21/2003	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	67
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	88
DENV2/VIETNAM/AC21/2003	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	15
DENV2/VIETNAM/AC21/2003	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	14
DENV2/VIETNAM/AC21/2003	DENV4/MALAYSIA/P731120/1973	1	agm_3mo	12
DENV2/VIETNAM/AC21/2003	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	15
DENV2/VIETNAM/AC20/2003	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	15
DENV2/VIETNAM/AC20/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	14
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/AC20/2003	1	agm_3mo	33
DENV2/VIETNAM/AC20/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	120
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	782
DENV2/VIETNAM/AC20/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	44
DENV2/VIETNAM/AC20/2003	DENV4/INDONESIA/AC36/1973	1	agm_3mo	10
DENV2/VIETNAM/AC20/2003	DENV1/PERU/IQT6152/2000	1	agm_3mo	16
DENV2/VIETNAM/AC20/2003	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	13
DENV3/MYANMAR/80931/2008	DENV3/FIJI/29472/1992	1	agm_3mo	28
DENV3/MYANMAR/80931/2008	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	13
DENV3/MYANMAR/80931/2008	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	51
DENV3/CAMBODIA/AC23/2011	DENV3/FIJI/29472/1992	1	agm_3mo	11
DENV3/CAMBODIA/AC23/2011	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	12
DENV3/CAMBODIA/AC23/2011	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	38
DENV3/FIJI/29472/1992	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	10
DENV3/FIJI/29472/1992	DENV3/FIJI/29472/1992	1	agm_3mo	59
DENV3/FIJI/29472/1992	DENV1/PERU/IQT6152/2000	1	agm_3mo	13
DENV3/FIJI/29472/1992	DENV1/MYANMAR/61117/2005	1	agm_3mo	10
DENV3/FIJI/29472/1992	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	16
DENV3/FIJI/29472/1992	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	58
DENV3/NICARAGUA/BIDV4753/2009	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	10
DENV3/NICARAGUA/BIDV4753/2009	DENV3/FIJI/29472/1992	1	agm_3mo	16
DENV3/NICARAGUA/BIDV4753/2009	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	21
DENV3/NICARAGUA/BIDV4753/2009	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	106
DENV3/PUERTO_RICO/429965/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	15
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	13
DENV3/PUERTO_RICO/429965/2006	DENV3/FIJI/29472/1992	1	agm_3mo	26
DENV3/PUERTO_RICO/429965/2006	DENV1/PERU/IQT6152/2000	1	agm_3mo	11
DENV3/PUERTO_RICO/429965/2006	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	24
DENV3/PUERTO_RICO/429965/2006	DENV3/PUERTO_RICO/S228762/1963	1	agm_3mo	10
DENV3/PUERTO_RICO/429965/2006	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	128
DENV3/PUERTO_RICO/S228762/1963	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	12
DENV3/PUERTO_RICO/S228762/1963	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	10
DENV3/PUERTO_RICO/S228762/1963	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	17
DENV3/PUERTO_RICO/S228762/1963	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	21
DENV3/PUERTO_RICO/S228762/1963	DENV3/FIJI/29472/1992	1	agm_3mo	18
DENV3/PUERTO_RICO/S228762/1963	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	39
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/FIJI/29472/1992	1	agm_3mo	17
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	19
DENV3/VIETNAM/BIDV1329/2006	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	16
DENV3/VIETNAM/BIDV1329/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_3mo	10
DENV3/VIETNAM/BIDV1329/2006	DENV2/VIETNAM/AC20/2003	1	agm_3mo	14
DENV3/VIETNAM/BIDV1329/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	14
DENV3/VIETNAM/BIDV1329/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	15
DENV3/VIETNAM/BIDV1329/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	13
DENV3/VIETNAM/BIDV1329/2006	DENV3/FIJI/29472/1992	1	agm_3mo	39
DENV3/VIETNAM/BIDV1329/2006	DENV1/PERU/IQT6152/2000	1	agm_3mo	12
DENV3/VIETNAM/BIDV1329/2006	DENV1/MYANMAR/61117/2005	1	agm_3mo	10
DENV3/VIETNAM/BIDV1329/2006	DENV2/CAMBODIA/D2T0601085/2009	1	agm_3mo	11
DENV3/VIETNAM/BIDV1329/2006	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	15
DENV3/VIETNAM/BIDV1329/2006	DENV3/PUERTO_RICO/S228762/1963	1	agm_3mo	12
DENV3/VIETNAM/BIDV1329/2006	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	48
DENV3/VIETNAM/BIDV1817/2007	DENV1/NAURU/WESTERNPACIFICDELTA30/1974	1	agm_3mo	11
DENV3/VIETNAM/BIDV1817/2007	DENV2/NICARAGUA/BIDV571/2006	1	agm_3mo	14
DENV3/VIETNAM/BIDV1817/2007	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	19
DENV3/VIETNAM/BIDV1817/2007	DENV2/MALAYSIA/DKD811/2008	1	agm_3mo	13
DENV3/VIETNAM/BIDV1817/2007	DENV3/FIJI/29472/1992	1	agm_3mo	43
DENV3/VIETNAM/BIDV1817/2007	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	11
DENV3/VIETNAM/BIDV1817/2007	DENV1/MYANMAR/61117/2005	1	agm_3mo	16
DENV3/VIETNAM/BIDV1817/2007	DENV2/VIETNAM/BIDV735/2006	2	agm_3mo	14
DENV3/VIETNAM/BIDV1817/2007	DENV3/NICARAGUA/BIDV4753/2009	1	agm_3mo	25
DENV3/VIETNAM/BIDV1817/2007	DENV3/PUERTO_RICO/429965/2006	1	agm_3mo	130
DENV3/VIETNAM/BIDV1817/2007	DENV4/MALAYSIA/P731120/1973	1	agm_3mo	11
DENV4/BRAZIL/NA/2012	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV4/BRAZIL/NA/2012	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	20
DENV4/CAMBODIA/AC33/2011	DENV1/PERU/IQT6152/2000	1	agm_3mo	10
DENV4/CAMBODIA/AC33/2011	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	15
DENV4/CAMBODIA/NA/2010	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	14
DENV4/DOMINICA/814669DELTA30/1981	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	14
DENV4/DOMINICA/814669DELTA30/1981	DENV4/INDONESIA/AC36/1973	1	agm_3mo	15
DENV4/DOMINICA/814669DELTA30/1981	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	26
DENV4/INDONESIA/AC36/1973	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	24
DENV4/INDONESIA/AC36/1973	DENV4/INDONESIA/AC36/1973	1	agm_3mo	22
DENV4/INDONESIA/AC36/1973	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	23
DENV4/NICARAGUA/703/1999	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	15
DENV4/NICARAGUA/703/1999	DENV4/INDONESIA/AC36/1973	1	agm_3mo	13
DENV4/NICARAGUA/703/1999	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	12
DENV4/PUERTO_RICO/347751/1998	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	27
DENV4/PUERTO_RICO/347751/1998	DENV4/INDONESIA/AC36/1973	1	agm_3mo	22
DENV4/PUERTO_RICO/347751/1998	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	13
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	10
DENV4/INDONESIA/S1228/1978	DENV2/VIETNAM/AC20/2003	1	agm_3mo	12
DENV4/INDONESIA/S1228/1978	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV4/INDONESIA/S1228/1978	DENV3/FIJI/29472/1992	1	agm_3mo	12
DENV4/INDONESIA/S1228/1978	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	35
DENV4/INDONESIA/S1228/1978	DENV4/INDONESIA/AC36/1973	1	agm_3mo	25
DENV4/MALAYSIA/P731120/1973	DENV3/FIJI/29472/1992	1	agm_3mo	12
DENV4/MALAYSIA/P731120/1973	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	11
DENV4/THAILAND/D85052/1985	DENV2/VIETNAM/AC20/2003	1	agm_3mo	12
DENV4/THAILAND/D85052/1985	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV4/THAILAND/D85052/1985	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	37
DENV4/THAILAND/D85052/1985	DENV4/INDONESIA/AC36/1973	1	agm_3mo	26
DENV4/THAILAND/D85052/1985	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	19
